03-30-2023 16:39:22 RAM 13131/30623MB (lfb 4061x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2199,100%@2199,100%@2200,100%@2200,100%@2199,100%@2201,100%@2201,100%@2199,100%@2201,100%@2209,100%@2200,100%@2199] EMC_FREQ 3%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.718C Tdiode@41C SOC2@49.593C SOC0@48.812C CV1@-256C GPU@47.062C SOC1@47.968C CV2@-256C VDD_GPU_SOC 4800mW/4800mW VDD_CPU_CV 12000mW/11584mW VIN_SYS_5V0 4348mW/4234mW NC 0mW/0mW VDDQ_VDD2_1V8AO 910mW/788mW NC 0mW/0mW
03-30-2023 16:39:28 RAM 23001/30623MB (lfb 1592x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2195,100%@2196,100%@2196,100%@2198,100%@2199,100%@2191,100%@2196,100%@2197,100%@2197,100%@2199,100%@2198,100%@2198] EMC_FREQ 1%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.968C Tdiode@41C SOC2@49.687C SOC0@48.875C CV1@-256C GPU@47.468C SOC1@48.062C CV2@-256C VDD_GPU_SOC 4801mW/4800mW VDD_CPU_CV 12000mW/11600mW VIN_SYS_5V0 4348mW/4238mW NC 0mW/0mW VDDQ_VDD2_1V8AO 808mW/789mW NC 0mW/0mW
03-30-2023 16:39:34 RAM 23002/30623MB (lfb 1591x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2200,100%@2195,100%@2195,100%@2197,100%@2197,100%@2198,100%@2197,100%@2197,100%@2198,100%@2235,100%@2197,100%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@55.5C Tdiode@41.5C SOC2@50.281C SOC0@49.468C CV1@-256C GPU@48.5C SOC1@48.5C CV2@-256C VDD_GPU_SOC 10804mW/5014mW VDD_CPU_CV 12000mW/11614mW VIN_SYS_5V0 4651mW/4253mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/804mW NC 0mW/0mW
03-30-2023 16:39:40 RAM 22994/30623MB (lfb 1591x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2198,100%@2196,100%@2198,100%@2198,100%@2245,100%@2198,100%@2198,100%@2198,100%@2203,100%@2198,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1295 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@55.812C Tdiode@42C SOC2@50.468C SOC0@49.781C CV1@-256C GPU@48.937C SOC1@48.687C CV2@-256C VDD_GPU_SOC 10804mW/5214mW VDD_CPU_CV 12000mW/11627mW VIN_SYS_5V0 4752mW/4270mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/818mW NC 0mW/0mW
03-30-2023 16:39:46 RAM 22994/30623MB (lfb 1591x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2199,100%@2198,100%@2197,100%@2198,100%@2125,100%@2198,100%@2198,100%@2199,100%@2196,100%@2197,100%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1282 GR3D2_FREQ 99%@1294 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.218C Tdiode@42.25C SOC2@50.843C SOC0@50.031C CV1@-256C GPU@49.156C SOC1@49.031C CV2@-256C VDD_GPU_SOC 10804mW/5400mW VDD_CPU_CV 12000mW/11640mW VIN_SYS_5V0 4651mW/4283mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/831mW NC 0mW/0mW
03-30-2023 16:39:53 RAM 22995/30623MB (lfb 1591x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2194,100%@2199,100%@2198,100%@2196,100%@2047,100%@2197,100%@2198,100%@2198,100%@2196,100%@2197,100%@2165,100%@2193] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1282 GR3D2_FREQ 99%@1295 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.375C Tdiode@42.5C SOC2@50.812C SOC0@50.218C CV1@-256C GPU@49.156C SOC1@49.312C CV2@-256C VDD_GPU_SOC 10804mW/5575mW VDD_CPU_CV 12004mW/11651mW VIN_SYS_5V0 4651mW/4295mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/844mW NC 0mW/0mW
03-30-2023 16:39:59 RAM 22996/30623MB (lfb 1591x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2197,100%@2196,100%@2196,100%@2198,100%@2197,100%@2197,100%@2198,100%@2193,100%@2196,100%@2196,100%@2195] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1282 GR3D2_FREQ 99%@1295 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.687C Tdiode@42.5C SOC2@51.031C SOC0@50.406C CV1@-256C GPU@49.75C SOC1@49.468C CV2@-256C VDD_GPU_SOC 10800mW/5738mW VDD_CPU_CV 12000mW/11662mW VIN_SYS_5V0 4752mW/4309mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/855mW NC 0mW/0mW
03-30-2023 16:40:05 RAM 22999/30623MB (lfb 1591x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2197,100%@2197,100%@2205,100%@2185,100%@2196,100%@2197,100%@2201,100%@2198,100%@2197,100%@2197,100%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@56.781C Tdiode@42.75C SOC2@51.281C SOC0@50.593C CV1@-256C GPU@49.531C SOC1@49.75C CV2@-256C VDD_GPU_SOC 10800mW/5891mW VDD_CPU_CV 12000mW/11672mW VIN_SYS_5V0 4651mW/4319mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/866mW NC 0mW/0mW
03-30-2023 16:40:11 RAM 23003/30623MB (lfb 1590x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2200,100%@2198,100%@2198,100%@2199,100%@2196,100%@2196,100%@2198,100%@2198,100%@2198,100%@2192,100%@2192,100%@2238] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@57.156C Tdiode@43C SOC2@51.375C SOC0@50.906C CV1@-256C GPU@49.875C SOC1@49.875C CV2@-256C VDD_GPU_SOC 10800mW/6036mW VDD_CPU_CV 12000mW/11682mW VIN_SYS_5V0 4651mW/4329mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/876mW NC 0mW/0mW
03-30-2023 16:40:17 RAM 23003/30623MB (lfb 1590x4MB) SWAP 0/15311MB (cached 0MB) CPU [100%@2198,100%@2198,100%@2198,100%@2198,100%@2198,100%@2198,100%@2197,100%@2195,100%@2199,100%@2198,100%@2198,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@57.062C Tdiode@43C SOC2@51.562C SOC0@51.093C CV1@-256C GPU@50.281C SOC1@49.875C CV2@-256C VDD_GPU_SOC 10804mW/6172mW VDD_CPU_CV 12000mW/11691mW VIN_SYS_5V0 4651mW/4338mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/886mW NC 0mW/0mW
03-30-2023 16:40:23 RAM 23002/30623MB (lfb 1590x4MB) SWAP 0/15311MB (cached 0MB) CPU [72%@726,71%@730,71%@729,71%@729,71%@729,71%@745,71%@729,71%@729,100%@2199,71%@2193,72%@2198,71%@2199] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.906C Tdiode@43C SOC2@50.968C SOC0@50.906C CV1@-256C GPU@49.625C SOC1@49.875C CV2@-256C VDD_GPU_SOC 10800mW/6300mW VDD_CPU_CV 2800mW/11444mW VIN_SYS_5V0 4651mW/4347mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/895mW NC 0mW/0mW
03-30-2023 16:40:29 RAM 23002/30623MB (lfb 1590x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@728,0%@730,0%@729,0%@729,1%@729,0%@729,0%@729,0%@729,100%@2238,0%@2208,4%@2320,0%@2174] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.656C Tdiode@42.75C SOC2@50.5C SOC0@50.718C CV1@-256C GPU@49.656C SOC1@49.781C CV2@-256C VDD_GPU_SOC 10800mW/6422mW VDD_CPU_CV 2800mW/11210mW VIN_SYS_5V0 4752mW/4358mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/903mW NC 0mW/0mW
03-30-2023 16:40:35 RAM 23002/30623MB (lfb 1590x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@729,1%@730,0%@730,0%@730,0%@730,100%@2197,0%@2198,4%@2197,0%@2217] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1295 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.375C Tdiode@42.75C SOC2@50.437C SOC0@50.625C CV1@-256C GPU@49.468C SOC1@49.562C CV2@-256C VDD_GPU_SOC 10800mW/6537mW VDD_CPU_CV 2800mW/10989mW VIN_SYS_5V0 4651mW/4366mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/912mW NC 0mW/0mW
03-30-2023 16:40:41 RAM 23003/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [5%@729,1%@729,0%@729,0%@729,31%@2199,0%@2201,0%@2198,0%@2198,68%@722,0%@1007,7%@729,1%@2082] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.343C Tdiode@42.5C SOC2@50.593C SOC0@50.718C CV1@-256C GPU@49.437C SOC1@49.5C CV2@-256C VDD_GPU_SOC 10800mW/6646mW VDD_CPU_CV 2800mW/10779mW VIN_SYS_5V0 4752mW/4376mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/919mW NC 0mW/0mW
03-30-2023 16:40:47 RAM 22994/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@729,100%@2199,0%@2198,0%@2198,0%@2200,0%@734,0%@2029,6%@2201,1%@1054] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@54.125C Tdiode@42.75C SOC2@50.406C SOC0@50.5C CV1@-256C GPU@49.468C SOC1@49.5C CV2@-256C VDD_GPU_SOC 10800mW/6750mW VDD_CPU_CV 2800mW/10580mW VIN_SYS_5V0 4752mW/4385mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/927mW NC 0mW/0mW
03-30-2023 16:40:53 RAM 22993/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@729,99%@2199,0%@2198,0%@2198,0%@739,0%@2141,0%@2197,4%@2196,1%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.531C Tdiode@42.75C SOC2@50.437C SOC0@50.625C CV1@-256C GPU@49.5C SOC1@49.375C CV2@-256C VDD_GPU_SOC 10800mW/6849mW VDD_CPU_CV 2800mW/10390mW VIN_SYS_5V0 4752mW/4394mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/934mW NC 0mW/0mW
03-30-2023 16:40:59 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@729,0%@729,0%@729,0%@730,0%@729,0%@730,0%@729,0%@731,0%@2198,0%@2199,4%@2124,100%@2130] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.281C Tdiode@42.75C SOC2@50.375C SOC0@50.437C CV1@-256C GPU@49.125C SOC1@49.468C CV2@-256C VDD_GPU_SOC 10800mW/6943mW VDD_CPU_CV 2800mW/10209mW VIN_SYS_5V0 4752mW/4402mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/940mW NC 0mW/0mW
03-30-2023 16:41:05 RAM 22990/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@891,0%@887,0%@883,0%@806,0%@730,0%@730,0%@730,0%@729,0%@2200,0%@2199,4%@2198,100%@2234] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.562C Tdiode@42.75C SOC2@50.312C SOC0@50.593C CV1@-256C GPU@49.25C SOC1@49.312C CV2@-256C VDD_GPU_SOC 10800mW/7033mW VDD_CPU_CV 2800mW/10037mW VIN_SYS_5V0 4752mW/4411mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/947mW NC 0mW/0mW
03-30-2023 16:41:11 RAM 22990/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@726,0%@728,0%@730,0%@729,0%@714,0%@749,0%@729,0%@729,0%@2200,0%@2199,3%@2203,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.093C Tdiode@42.5C SOC2@50.281C SOC0@50.5C CV1@-256C GPU@49.5C SOC1@49.5C CV2@-256C VDD_GPU_SOC 10804mW/7118mW VDD_CPU_CV 2800mW/9872mW VIN_SYS_5V0 4752mW/4418mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/953mW NC 0mW/0mW
03-30-2023 16:41:17 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@730,0%@729,0%@729,0%@729,0%@730,0%@729,0%@729,0%@2229,0%@2197,4%@2198,100%@2197] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1285 GR3D2_FREQ 99%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.25C Tdiode@42.5C SOC2@50.437C SOC0@50.343C CV1@-256C GPU@49.312C SOC1@49.218C CV2@-256C VDD_GPU_SOC 10804mW/7200mW VDD_CPU_CV 2801mW/9715mW VIN_SYS_5V0 4651mW/4423mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/958mW NC 0mW/0mW
03-30-2023 16:41:23 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@728,0%@728,0%@721,0%@729,0%@729,0%@2222,0%@2198,4%@2198,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.218C Tdiode@42.5C SOC2@50.281C SOC0@50.5C CV1@-256C GPU@49.093C SOC1@49.218C CV2@-256C VDD_GPU_SOC 10804mW/7279mW VDD_CPU_CV 2801mW/9565mW VIN_SYS_5V0 4651mW/4428mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/964mW NC 0mW/0mW
03-30-2023 16:41:29 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@728,0%@727,0%@720,0%@729,0%@725,0%@2139,0%@2201,5%@2199,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.218C Tdiode@42.5C SOC2@50.25C SOC0@50.406C CV1@-256C GPU@49.375C SOC1@49.406C CV2@-256C VDD_GPU_SOC 10800mW/7354mW VDD_CPU_CV 2800mW/9421mW VIN_SYS_5V0 4752mW/4435mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/969mW NC 0mW/0mW
03-30-2023 16:41:35 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,1%@729,1%@729,0%@729,0%@729,0%@728,0%@737,1%@729,0%@2195,0%@2166,4%@2157,100%@2188] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1295 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.156C Tdiode@42.5C SOC2@50.312C SOC0@50.562C CV1@-256C GPU@49.375C SOC1@49.187C CV2@-256C VDD_GPU_SOC 10800mW/7425mW VDD_CPU_CV 2800mW/9283mW VIN_SYS_5V0 4752mW/4442mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/974mW NC 0mW/0mW
03-30-2023 16:41:41 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@728,0%@729,0%@729,0%@716,0%@729,0%@2196,0%@2199,5%@2198,100%@2199] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.281C Tdiode@42.5C SOC2@50.281C SOC0@50.375C CV1@-256C GPU@49.5C SOC1@49.312C CV2@-256C VDD_GPU_SOC 10800mW/7494mW VDD_CPU_CV 2800mW/9151mW VIN_SYS_5V0 4752mW/4448mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/979mW NC 0mW/0mW
03-30-2023 16:41:47 RAM 22992/30623MB (lfb 1585x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@728,0%@729,0%@727,0%@730,0%@729,0%@729,0%@760,0%@2199,0%@2199,4%@2226,100%@2198] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@53.125C Tdiode@42.5C SOC2@50.25C SOC0@50.218C CV1@-256C GPU@49.25C SOC1@49.187C CV2@-256C VDD_GPU_SOC 10804mW/7560mW VDD_CPU_CV 2800mW/9024mW VIN_SYS_5V0 4651mW/4452mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1213mW/984mW NC 0mW/0mW
03-30-2023 16:41:53 RAM 22996/30623MB (lfb 1584x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@2198,0%@728,0%@729,0%@729,0%@728,0%@752,0%@729,0%@729,0%@2181,0%@2201,3%@1046,63%@727] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@52.906C Tdiode@42.5C SOC2@50.093C SOC0@50.343C CV1@-256C GPU@49.093C SOC1@49.312C CV2@-256C VDD_GPU_SOC 10800mW/7624mW VDD_CPU_CV 1200mW/8870mW VIN_SYS_5V0 4954mW/4462mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1314mW/990mW NC 0mW/0mW
03-30-2023 16:41:59 RAM 22996/30623MB (lfb 1584x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2198,0%@729,0%@727,0%@729,0%@727,0%@728,0%@712,0%@730,0%@2196,0%@804,4%@738,2%@729] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1283 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@52.781C Tdiode@42.5C SOC2@50.125C SOC0@50.375C CV1@-256C GPU@49.468C SOC1@49.125C CV2@-256C VDD_GPU_SOC 10800mW/7685mW VDD_CPU_CV 1200mW/8723mW VIN_SYS_5V0 4954mW/4471mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1314mW/996mW NC 0mW/0mW
03-30-2023 16:42:06 RAM 22996/30623MB (lfb 1584x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2197,0%@729,0%@729,0%@728,0%@747,0%@716,0%@729,0%@741,0%@2196,0%@2179,4%@2180,2%@2182] EMC_FREQ 5%@2133 GR3D_FREQ 99%@1284 GR3D2_FREQ 99%@1296 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@52.937C Tdiode@42.5C SOC2@50.093C SOC0@50.25C CV1@-256C GPU@48.937C SOC1@49.093C CV2@-256C VDD_GPU_SOC 10800mW/7744mW VDD_CPU_CV 1200mW/8581mW VIN_SYS_5V0 4954mW/4481mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1314mW/1002mW NC 0mW/0mW
03-30-2023 16:42:12 RAM 4806/30623MB (lfb 5996x4MB) SWAP 0/15311MB (cached 0MB) CPU [3%@2224,0%@2198,0%@816,16%@729,0%@729,0%@740,0%@696,0%@729,17%@1322,0%@2189,5%@2199,2%@2197] EMC_FREQ 1%@2133 GR3D_FREQ 0%@1285 GR3D2_FREQ 0%@1297 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@52.812C Tdiode@42C SOC2@49.656C SOC0@50.031C CV1@-256C GPU@48.625C SOC1@49.093C CV2@-256C VDD_GPU_SOC 7200mW/7734mW VDD_CPU_CV 1200mW/8444mW VIN_SYS_5V0 4449mW/4480mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:18 RAM 4808/30623MB (lfb 5997x4MB) SWAP 0/15311MB (cached 0MB) CPU [5%@2196,0%@730,0%@727,0%@729,1%@734,0%@724,0%@729,0%@729,0%@698,0%@729,3%@1244,2%@730] EMC_FREQ 0%@2133 GR3D_FREQ 0%@216 GR3D2_FREQ 0%@216 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@52.125C Tdiode@41.5C SOC2@49.281C SOC0@49.562C CV1@-256C GPU@47.5C SOC1@48.625C CV2@-256C VDD_GPU_SOC 4800mW/7680mW VDD_CPU_CV 1200mW/8312mW VIN_SYS_5V0 4449mW/4479mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:24 RAM 4807/30623MB (lfb 5997x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2195,0%@730,0%@730,0%@741,0%@729,0%@728,0%@741,0%@730,0%@729,0%@730,6%@720,1%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@51.562C Tdiode@41.25C SOC2@49.062C SOC0@49.156C CV1@-256C GPU@47.218C SOC1@48.312C CV2@-256C VDD_GPU_SOC 4800mW/7629mW VDD_CPU_CV 1200mW/8185mW VIN_SYS_5V0 4449mW/4479mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:30 RAM 4806/30623MB (lfb 5999x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2193,0%@729,0%@729,0%@883,0%@730,0%@729,0%@729,0%@729,0%@1435,0%@739,4%@2195,1%@737] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@51.937C Tdiode@41C SOC2@48.937C SOC0@48.937C CV1@-256C GPU@47.281C SOC1@48.156C CV2@-256C VDD_GPU_SOC 4800mW/7579mW VDD_CPU_CV 1200mW/8063mW VIN_SYS_5V0 4449mW/4478mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:36 RAM 4806/30623MB (lfb 5999x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2196,1%@729,0%@726,0%@729,0%@762,0%@729,0%@729,0%@729,0%@2282,0%@748,5%@2077,1%@2195] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@51.343C Tdiode@40.75C SOC2@48.656C SOC0@48.781C CV1@-256C GPU@46.812C SOC1@47.906C CV2@-256C VDD_GPU_SOC 4800mW/7531mW VDD_CPU_CV 1200mW/7944mW VIN_SYS_5V0 4449mW/4478mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:42 RAM 4807/30623MB (lfb 6000x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@727,0%@730,0%@729,0%@729,0%@728,0%@2187,0%@773,4%@730,2%@859] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@51.468C Tdiode@40.75C SOC2@48.562C SOC0@48.843C CV1@-256C GPU@46.687C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4800mW/7485mW VDD_CPU_CV 1200mW/7830mW VIN_SYS_5V0 4449mW/4477mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:48 RAM 4798/30623MB (lfb 6001x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2194,0%@728,0%@729,0%@729,0%@729,0%@729,0%@730,0%@729,0%@1191,0%@2194,6%@2195,1%@2195] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@50.906C Tdiode@40.5C SOC2@48.375C SOC0@48.5C CV1@-256C GPU@46.781C SOC1@47.531C CV2@-256C VDD_GPU_SOC 4800mW/7440mW VDD_CPU_CV 1200mW/7720mW VIN_SYS_5V0 4449mW/4477mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1003mW NC 0mW/0mW
03-30-2023 16:42:54 RAM 4800/30623MB (lfb 6001x4MB) SWAP 0/15311MB (cached 0MB) CPU [4%@2195,0%@729,0%@729,0%@729,0%@729,0%@727,0%@729,0%@715,0%@2195,0%@2194,5%@2154,3%@2196] EMC_FREQ 0%@2133 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@51.062C Tdiode@40.5C SOC2@48.281C SOC0@48.468C CV1@-256C GPU@46.437C SOC1@47.468C CV2@-256C VDD_GPU_SOC 4800mW/7397mW VDD_CPU_CV 1200mW/7613mW VIN_SYS_5V0 4449mW/4476mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1011mW/1004mW NC 0mW/0mW
